track_id,track_duration,track_genre,track_listens,split
123094,170,Folk,Very High,training
123096,123,Folk,Very Low,validation
123097,286,Folk,Very Low,validation
123099,180,Folk,Very Low,training
123147,211,Hip-Hop,Very High,validation
123273,136,Rock,Medium,training
123278,261,Rock,High,validation
123333,199,Experimental,Very Low,training
123427,132,Rock,Very High,training
123438,289,Hip-Hop,Medium,training
123439,250,Hip-Hop,Medium,training
123440,186,Hip-Hop,High,training
123442,264,Hip-Hop,Very High,validation
123458,202,Instrumental,Medium,training
123461,61,Instrumental,Low,validation
123467,177,Instrumental,Medium,validation
123468,263,Instrumental,Low,validation
123474,311,Rock,Medium,training
123484,168,Instrumental,High,training
123485,139,Instrumental,Very High,training
123487,144,Instrumental,Very High,training
123488,264,Instrumental,Very High,training
123490,165,Folk,Medium,training
123494,378,Folk,Medium,training
123501,96,Electronic,High,training
123502,65,Electronic,High,training
123503,124,Electronic,High,training
123504,120,Electronic,High,training
123505,183,Electronic,Very High,training
123506,154,Electronic,Very High,training
123509,240,Pop,Low,validation
123523,146,Instrumental,Very High,training
123614,251,Hip-Hop,Low,training
123641,141,Hip-Hop,Medium,training
123645,116,Hip-Hop,Low,validation
123760,137,Instrumental,High,training
123761,343,Instrumental,Medium,training
123762,92,Instrumental,Low,training
123763,227,Instrumental,Medium,training
123764,164,Instrumental,High,training
123821,373,Rock,Very High,training
123825,339,Rock,Very High,training
123832,329,Rock,Medium,training
123834,286,Rock,Medium,training
123835,487,Rock,High,training
123866,137,Rock,Medium,training
123867,145,Rock,High,training
123868,178,Rock,Very High,training
123899,180,Folk,Very Low,training
123932,67,Electronic,High,training
123933,196,Electronic,Very High,training
123935,192,Electronic,Very High,training
123936,178,Electronic,Very High,training
123938,230,Electronic,Very High,training
123965,206,Hip-Hop,High,training
123966,263,Hip-Hop,High,training
123968,210,Hip-Hop,High,training
123969,263,Hip-Hop,High,training
123970,270,Hip-Hop,High,validation
123971,181,Hip-Hop,High,training
123973,261,Hip-Hop,High,training
123974,309,Hip-Hop,High,training
123975,216,Hip-Hop,Very High,training
123976,282,Hip-Hop,High,training
123977,227,Hip-Hop,Very High,training
123978,226,Hip-Hop,Very High,training
123979,150,Hip-Hop,Very High,training
123980,206,Hip-Hop,Very High,training
123981,271,Hip-Hop,Very Low,training
123986,258,Hip-Hop,Low,training
124154,256,Experimental,Medium,training
124175,98,Instrumental,Very High,training
124176,226,Instrumental,High,training
124179,282,Instrumental,Very High,training
124180,278,Instrumental,Very High,training
124181,202,Instrumental,Very High,training
124183,368,Instrumental,Very High,training
124184,230,Rock,Medium,training
124185,215,Rock,Medium,training
124201,270,Rock,Medium,training
124231,232,Experimental,High,validation
124391,299,Rock,Medium,training
124392,236,Rock,Medium,training
124394,363,Rock,High,training
124409,335,Experimental,Very Low,training
124411,351,Experimental,High,training
124424,174,Folk,Very Low,training
124425,164,Folk,Very Low,training
124426,229,Folk,Low,training
124460,158,Rock,Medium,training
124461,181,Rock,Very High,training
124470,237,Rock,High,training
124474,169,Pop,Very High,training
124477,303,Pop,Very Low,training
124479,91,Pop,Very Low,training
124480,154,Pop,Very Low,training
124481,124,Pop,Very Low,training
124482,223,Pop,Very Low,validation
124483,259,Pop,Very Low,training
124484,155,Pop,Low,training
124485,492,Pop,Low,training
124509,226,Experimental,Very Low,training
124518,211,Experimental,Medium,training
124554,194,Electronic,High,training
124555,327,Electronic,Very High,training
124702,120,Hip-Hop,Low,training
124752,201,Electronic,Very High,training
124754,252,Electronic,Very High,training
124755,311,Electronic,Very High,training
124756,317,Electronic,Very High,validation
124870,558,Experimental,Medium,training
124872,184,Instrumental,Very High,validation
124873,215,Instrumental,Very High,training
124874,141,Instrumental,Very High,training
124875,170,Instrumental,Very High,training
124876,241,Instrumental,Very High,validation
124877,113,Instrumental,Very High,training
124891,243,Experimental,Low,training
124892,207,Experimental,Low,training
124912,293,Electronic,Very High,training
124913,460,Electronic,Very High,training
124915,324,Electronic,Very High,training
124917,448,Electronic,Very High,training
124918,288,Electronic,Very High,training
124971,232,Experimental,Medium,training
124992,60,Rock,Medium,training
124996,105,Rock,High,training
125001,105,Rock,Medium,training
125002,280,Rock,High,training
125003,102,Rock,High,training
125004,60,Rock,Very High,training
125156,297,Electronic,High,training
125157,513,Electronic,High,training
125158,335,Electronic,High,training
125159,387,Electronic,Very High,training
125160,391,Electronic,Very High,training
125161,400,Electronic,Very High,validation
125182,189,Folk,Very Low,training
125183,194,Folk,Very Low,training
125185,203,Folk,Very Low,training
125187,220,Folk,Very Low,training
125188,207,Folk,Low,training
125189,163,Folk,Very Low,training
125190,153,Folk,Low,validation
125191,181,Folk,Low,training
125192,186,Folk,Low,training
125193,189,Folk,Low,training
125194,210,Folk,Low,training
125195,185,Folk,Low,training
125196,170,Folk,Medium,training
125237,207,Experimental,Very Low,training
125238,101,Experimental,Very Low,training
125239,271,Experimental,Very Low,validation
125240,270,Experimental,Low,training
125286,301,Electronic,Very High,training
125288,252,Electronic,Very High,training
125289,310,Electronic,Very High,validation
125291,305,Electronic,Very High,training
125293,218,Electronic,Very High,training
125299,337,Electronic,Very High,training
125312,284,International,Very Low,training
125313,226,International,Very Low,training
125314,267,International,Very Low,training
125337,378,Experimental,High,training
125375,201,Pop,Very Low,training
125377,511,Pop,Very Low,training
125432,145,Rock,Low,training
125551,157,Rock,High,validation
125612,206,Instrumental,Low,training
125616,349,Instrumental,Low,training
125617,227,Instrumental,High,training
125621,295,Instrumental,High,training
125622,220,Instrumental,High,training
125657,81,Instrumental,Low,training
125659,79,Instrumental,Medium,training
125680,293,Instrumental,Medium,training
125681,298,Instrumental,High,training
125721,230,Pop,High,training
125722,237,Pop,High,training
125723,234,Pop,Very High,training
125774,239,Rock,High,training
125776,438,Rock,Medium,training
125777,169,Rock,High,training
125778,191,Rock,Very High,training
125779,220,Rock,Very High,training
125809,302,Instrumental,Low,training
125812,238,Instrumental,Medium,training
125813,175,Instrumental,Low,training
125814,252,Instrumental,Medium,training
125815,112,Instrumental,Medium,training
125816,62,Instrumental,Low,training
125817,63,Instrumental,Low,validation
125818,156,Instrumental,Low,training
125819,132,Instrumental,Low,training
125820,166,Instrumental,Medium,training
125821,120,Instrumental,Medium,training
125822,157,Instrumental,Medium,training
125823,262,Instrumental,High,training
125824,230,Instrumental,Medium,training
125825,150,Instrumental,High,training
125826,192,Instrumental,High,validation
125827,220,Instrumental,High,training
125999,414,Electronic,Very High,training
126014,193,Instrumental,High,training
126015,305,Instrumental,High,training
126016,209,Instrumental,High,training
126017,237,Instrumental,High,training
126018,301,Instrumental,Very High,training
126047,95,Rock,Medium,training
126055,285,Experimental,Low,training
126102,191,Pop,Very High,training
126104,185,Pop,Very High,training
126105,180,Pop,Very High,training
126182,195,Instrumental,High,training
126183,328,Instrumental,High,training
126185,84,Instrumental,High,training
126187,229,Instrumental,High,training
126188,262,Instrumental,Very High,training
126189,209,Instrumental,Very High,training
126214,239,Instrumental,Low,validation
126215,265,Instrumental,High,training
126216,122,Instrumental,Medium,training
126217,147,Instrumental,Medium,training
126218,186,Instrumental,Medium,training
126219,197,Instrumental,High,validation
126221,154,Experimental,Low,training
126223,549,Experimental,Low,training
126224,177,Experimental,Very Low,training
126225,261,Experimental,Very Low,validation
126226,104,Experimental,Low,training
126227,155,Experimental,Medium,training
126229,264,Instrumental,Low,training
126230,169,Instrumental,Medium,training
126231,212,Instrumental,Medium,training
126232,224,Instrumental,Medium,training
126233,179,Instrumental,Medium,training
126234,224,Instrumental,High,training
126240,225,Instrumental,Low,training
126241,218,Instrumental,Medium,training
126242,144,Instrumental,Low,training
126243,159,Instrumental,Medium,training
126276,189,Instrumental,Medium,training
126283,248,Instrumental,Medium,training
126289,179,Instrumental,Medium,training
126290,184,Instrumental,Medium,training
126291,186,Instrumental,High,training
126292,415,Electronic,Very High,training
126294,105,Rock,Very High,training
126295,128,Rock,Medium,training
126297,83,Rock,Very High,training
126300,98,Rock,Very High,training
126316,202,Instrumental,Medium,training
126317,329,Instrumental,High,training
126318,293,Instrumental,High,training
126319,279,Instrumental,Medium,training
126320,365,Instrumental,High,training
126321,293,Instrumental,Very High,training
126354,161,Pop,High,validation
126357,223,Pop,Very Low,training
126362,141,Pop,Very Low,validation
126398,335,Pop,Very Low,training
126400,242,Pop,Very Low,training
126401,392,Pop,Very Low,training
126403,299,Pop,Low,validation
126404,195,Pop,Very Low,training
126405,332,Pop,Very Low,validation
126407,427,Pop,Medium,training
126408,159,Instrumental,Medium,training
126409,113,Instrumental,Medium,training
126411,249,Instrumental,High,training
126412,209,Instrumental,High,training
126413,272,Instrumental,High,training
126414,241,Instrumental,High,training
126415,209,Instrumental,High,training
126416,314,Instrumental,High,training
126417,292,Instrumental,Very High,training
126425,309,Pop,Very Low,training
126426,226,Pop,Very Low,training
126427,181,Pop,Low,training
126428,254,Pop,Very Low,validation
126429,119,Pop,Low,training
126430,148,Pop,Low,training
126431,156,Pop,Medium,validation
126455,82,Folk,Very Low,training
126489,121,Folk,Very Low,training
126490,252,Folk,Very Low,training
126491,179,Folk,Very Low,training
126505,466,Experimental,Low,training
126506,222,Experimental,Low,training
126507,197,Experimental,Very Low,training
126508,175,Experimental,Very Low,training
126510,131,Experimental,Very Low,training
126512,391,Experimental,Very Low,validation
126516,68,Experimental,Low,training
126519,152,Experimental,Very Low,validation
126520,121,Experimental,Low,training
126521,225,Experimental,Low,training
126522,275,Experimental,Low,training
126550,74,Experimental,Very Low,training
126557,103,Experimental,Very Low,training
126559,239,Experimental,Very Low,training
126584,171,Instrumental,Very High,training
126585,214,Instrumental,Very High,training
126586,225,Instrumental,Very High,training
126587,255,Instrumental,Very High,validation
126589,194,Instrumental,Very High,training
126598,547,Rock,High,training
126600,207,Experimental,Very Low,training
126601,218,Experimental,Medium,training
126603,244,Experimental,Low,training
126605,226,Experimental,Low,training
126606,207,Experimental,Very Low,training
126607,262,Experimental,Very Low,training
126608,275,Experimental,Medium,training
126646,184,Instrumental,Very High,training
126666,208,Rock,Very High,training
126667,184,Rock,Very High,training
126668,216,Rock,Very High,training
126669,222,Rock,Very High,training
126670,193,Rock,Very High,training
126672,182,Rock,Very High,training
126673,227,Rock,Very High,training
126674,271,Rock,Very High,validation
126675,307,Rock,Very High,training
126676,159,Rock,Very High,training
126716,140,Instrumental,Very High,training
126717,182,Instrumental,Very High,training
126718,182,Instrumental,Very High,training
126719,214,Instrumental,Very High,training
126720,155,Instrumental,Very High,training
126743,162,Folk,Very Low,training
126746,150,Folk,Very Low,training
126747,172,Folk,Very Low,training
126748,179,Folk,Very Low,training
126749,166,Folk,Very Low,training
126773,491,Electronic,Very High,training
126778,177,Folk,Low,training
126786,391,Folk,Very Low,training
126789,410,Folk,Very Low,training
126790,249,Folk,Very Low,training
126884,229,Instrumental,Very High,training
126885,275,Instrumental,Very High,training
126886,237,Instrumental,Very High,training
126887,217,Instrumental,Very High,training
126899,446,Electronic,Very High,validation
126900,462,Electronic,Very High,training
126944,188,Rock,Medium,validation
126979,323,Folk,Very Low,training
127036,462,Instrumental,High,training
127062,115,Folk,Very Low,training
127066,263,Folk,Very Low,validation
127159,269,Electronic,High,training
127180,248,Pop,Low,training
127181,210,Pop,Low,training
127182,231,Pop,Low,training
127183,248,Pop,Medium,validation
127184,341,Pop,Very Low,training
127185,274,Pop,Very Low,training
127186,237,Pop,Low,training
127187,231,Pop,Very Low,training
127189,147,Pop,Low,training
127190,207,Folk,Very Low,training
127191,192,Folk,Low,training
127192,145,Folk,Low,training
127193,302,Folk,Low,training
127194,254,Folk,Low,training
127203,196,Pop,Very Low,training
127204,175,Pop,Very Low,validation
127207,122,Instrumental,High,training
127208,142,Instrumental,High,training
127209,268,Instrumental,High,training
127210,176,Instrumental,High,training
127211,190,Instrumental,Very High,training
127212,82,Instrumental,Very High,training
127265,211,Folk,Medium,training
127266,185,Folk,Medium,training
127267,169,Folk,Medium,training
127268,195,Pop,Very Low,training
127269,246,Pop,Very Low,training
127271,175,Pop,Very Low,training
127273,159,Pop,Very Low,validation
127274,239,Pop,Very Low,training
127275,189,Pop,Very Low,training
127276,349,Pop,Very Low,training
127277,196,Pop,Very Low,training
127278,174,Pop,Very Low,training
127279,94,Pop,Very Low,training
127280,266,Pop,Very Low,training
127281,226,Pop,Very Low,training
127285,140,Pop,Low,training
127286,165,Pop,Very Low,training
127287,297,Pop,Very Low,training
127288,161,Pop,Very Low,training
127289,137,Pop,Very Low,training
127290,223,Pop,Low,training
127294,219,Pop,Medium,training
127295,237,Pop,Low,training
127296,201,Pop,Low,training
127297,197,Pop,Low,training
127298,200,Pop,High,training
127300,174,Pop,Medium,validation
127301,238,Pop,High,training
127302,511,Pop,High,training
127303,251,Pop,High,training
127330,199,Rock,High,training
127339,319,Rock,High,training
127343,107,Electronic,High,validation
127349,286,Electronic,High,training
127350,82,Electronic,Very High,training
127356,272,International,Medium,training
127357,257,International,High,training
127358,250,International,High,training
127359,239,International,High,training
127360,271,International,Very High,training
127402,152,Experimental,Very Low,training
127422,319,Experimental,Low,validation
127469,108,Experimental,High,training
127484,156,Experimental,Very Low,training
127494,145,Instrumental,Medium,training
127495,137,Instrumental,Medium,training
127497,218,Instrumental,High,training
127498,185,Instrumental,High,training
127499,154,Instrumental,High,training
127519,151,Instrumental,High,training
127520,197,Instrumental,High,training
127532,179,Experimental,Very Low,training
127541,223,Experimental,Very Low,training
127542,147,Experimental,Very Low,training
127559,116,Rock,High,training
127620,62,Pop,Very Low,training
127623,67,Pop,Very Low,training
127648,129,Instrumental,Medium,training
127660,187,Instrumental,Medium,validation
127661,149,Instrumental,Medium,training
127662,103,Instrumental,Medium,training
127663,133,Instrumental,High,training
127720,61,Rock,Medium,training
127726,237,Folk,Very Low,training
127798,211,Experimental,Very Low,training
127804,360,Electronic,Very High,training
127806,332,Electronic,Very High,training
127865,232,International,Very High,training
127866,183,International,Very High,training
127867,193,International,Very High,training
127868,190,International,Very High,training
127869,128,International,Very High,training
127870,98,International,Very High,training
127871,172,International,Very High,training
127878,581,Experimental,Medium,validation
127908,161,Pop,Medium,training
127910,196,Pop,Low,training
127911,118,Pop,Low,validation
127912,90,Pop,Low,training
127913,214,Pop,Medium,training
127914,149,Pop,Medium,validation
127915,108,Pop,High,training
127936,437,Electronic,Very High,training
128441,210,Hip-Hop,Very Low,training
128443,179,Hip-Hop,Low,training
128448,184,Rock,High,training
128469,182,Instrumental,High,training
128470,161,Instrumental,High,training
128471,160,Instrumental,High,training
128472,153,Instrumental,Very High,training
128477,269,Pop,High,validation
128482,255,Pop,Medium,training
128484,178,Pop,Low,training
128494,308,Hip-Hop,Low,training
128500,157,Folk,Low,training
128504,199,Rock,Medium,validation
128619,392,Instrumental,Medium,training
128666,241,Hip-Hop,Low,training
128699,178,Rock,High,training
128710,116,Rock,Medium,training
128711,127,Rock,High,training
128759,272,Electronic,High,training
128760,313,Electronic,Very High,training
128799,355,Experimental,Low,training
128812,212,Instrumental,Medium,training
128813,371,Instrumental,High,training
128814,171,Instrumental,High,training
128815,217,Instrumental,High,validation
128816,410,Instrumental,Very High,training
128825,455,Experimental,Low,training
128827,239,Experimental,Very Low,training
128828,217,Experimental,Low,training
128835,168,Experimental,Very Low,training
128845,170,Experimental,Very Low,training
128878,61,Experimental,Low,training
128879,182,Experimental,Very High,validation
128880,173,Experimental,High,training
128881,70,Experimental,Very High,training
128882,195,Experimental,High,training
128885,93,Instrumental,Low,training
128886,120,Instrumental,Very High,training
128887,163,Instrumental,Medium,training
128888,231,Instrumental,High,training
128927,258,Hip-Hop,Low,training
128992,152,Experimental,Very Low,training
129039,214,Instrumental,Very High,training
129040,176,Instrumental,High,training
129042,159,Instrumental,Very High,training
129043,226,Instrumental,Very High,training
129044,199,Instrumental,Very High,training
129046,109,Rock,High,training
129048,210,Pop,Low,training
129049,220,Pop,Very Low,training
129051,351,Pop,Very Low,training
129052,125,Pop,Very Low,training
129053,358,Pop,Very Low,training
129055,249,Pop,Low,training
129056,80,Pop,Low,training
129088,222,Rock,High,training
129089,204,Rock,High,training
129090,243,Rock,High,training
129091,203,Rock,High,validation
129092,193,Rock,Very High,training
129093,159,Rock,High,training
129094,220,Rock,Very High,training
129095,222,Rock,Very High,training
129096,288,Rock,Very High,training
129097,172,Rock,Very High,training
129098,240,Rock,Very High,training
129184,208,Instrumental,High,training
129185,201,Instrumental,High,training
129186,177,Instrumental,High,validation
129187,209,Instrumental,High,validation
129188,154,Instrumental,Very High,training
129189,150,Instrumental,Very High,training
129268,219,Rock,Medium,training
129362,103,Pop,Very Low,training
129372,169,Pop,Very Low,training
129374,270,Pop,Very Low,training
129375,179,Pop,Low,training
129391,236,Pop,Medium,training
129392,177,Pop,Medium,training
129393,240,Pop,High,training
129395,221,International,Medium,training
129396,215,International,Medium,training
129397,211,International,Medium,training
129398,516,International,High,training
129399,182,Rock,Very High,training
129400,301,International,Medium,training
129401,291,International,Low,training
129402,236,International,Medium,training
129403,254,International,Medium,validation
129404,326,International,Medium,training
129405,256,International,High,training
129406,346,International,High,training
129439,366,Folk,Very Low,training
129444,329,Folk,Very Low,training
129620,296,Experimental,Very Low,training
129622,270,Experimental,Very Low,training
129624,265,Experimental,Very Low,training
129674,264,Hip-Hop,Low,training
129683,174,Folk,Very Low,training
129694,185,Folk,Low,validation
129695,152,Folk,Low,training
129696,145,Folk,Very Low,training
129742,522,Electronic,Very High,training
129806,289,Hip-Hop,Very High,validation
129808,277,Hip-Hop,Very High,training
129816,222,International,Very High,training
129874,274,International,Very Low,training
129875,436,International,Very Low,validation
129876,343,International,Very Low,training
129879,215,International,Very Low,training
129880,305,International,Very Low,training
129882,173,International,Very Low,training
129884,301,International,Very Low,training
129885,358,International,Very Low,training
129886,276,International,Very Low,training
129887,268,International,Low,training
129889,217,International,Medium,training
129910,225,Hip-Hop,Medium,training
129914,233,Hip-Hop,Low,training
129915,220,Hip-Hop,Very Low,training
129918,209,Hip-Hop,Low,training
129919,109,Hip-Hop,Medium,training
129920,331,Hip-Hop,High,training
129922,342,International,Medium,training
129923,286,International,High,training
129924,270,International,Medium,training
129927,279,International,Very High,training
129962,324,Rock,Medium,training
129969,292,Rock,Medium,training
129970,351,Rock,Medium,training
129972,263,Rock,Medium,training
129973,291,Rock,High,training
129997,217,Rock,High,validation
130016,275,Rock,Medium,training
130084,91,Rock,Medium,training
130129,288,Electronic,Very High,training
130130,258,Electronic,High,training
130131,271,Electronic,High,training
130132,281,Electronic,Very High,training
130133,353,Electronic,Very High,training
130134,328,Electronic,Very High,training
130135,281,Electronic,Very High,training
130137,281,Electronic,Very High,training
130168,210,Hip-Hop,Low,training
130170,190,Hip-Hop,Low,training
130265,225,Pop,High,training
130347,104,Folk,Very Low,training
130349,259,Folk,Very Low,training
130367,299,Pop,Low,training
130368,219,Pop,Low,training
130369,369,Pop,Low,training
130371,214,Pop,Medium,training
130372,105,Pop,High,training
130440,142,Hip-Hop,Low,training
130454,233,Hip-Hop,Low,training
130456,189,Hip-Hop,Medium,validation
130650,190,Hip-Hop,Low,training
130667,92,Folk,Very Low,training
130682,240,Rock,Very High,training
130689,206,Rock,Medium,training
130691,334,Rock,High,validation
130692,229,Rock,High,training
130693,328,Rock,Very High,training
130702,280,Hip-Hop,High,training
130709,222,Hip-Hop,Low,training
130710,234,Hip-Hop,Low,training
130711,175,Hip-Hop,Low,training
130752,126,Instrumental,Medium,training
130758,494,Folk,Very Low,training
130920,92,Electronic,High,training
130921,74,Electronic,Very High,training
130922,101,Electronic,Very High,training
130923,103,Electronic,Very High,training
130927,209,Instrumental,Very High,training
130929,172,Instrumental,High,training
130930,272,Instrumental,Medium,training
130931,215,Instrumental,High,training
130932,242,Instrumental,High,training
130933,254,Instrumental,High,training
130937,237,Folk,Very Low,training
130940,237,Folk,Very Low,training
130944,243,Folk,Very Low,validation
130948,132,Folk,Very Low,training
130950,165,Folk,Very Low,training
130951,187,Folk,Very Low,training
130952,215,Folk,Very Low,training
130953,167,Folk,Very Low,training
130954,175,Folk,Very Low,validation
130955,170,Folk,Low,training
130956,151,Folk,Very Low,training
130963,138,Folk,Very Low,training
130964,142,Folk,Very Low,training
130986,573,Experimental,Low,training
130988,248,Instrumental,Medium,training
130989,220,Instrumental,Medium,training
130990,176,Instrumental,High,training
130991,262,Instrumental,High,training
130992,257,Instrumental,High,training
130993,177,Instrumental,Very High,validation
131016,146,Hip-Hop,Medium,training
131019,175,Hip-Hop,Low,training
131020,279,Hip-Hop,Low,validation
131021,141,Hip-Hop,High,training
131024,218,Experimental,Medium,training
131166,165,Rock,Very High,training
131292,257,Rock,High,training
131323,201,Instrumental,Medium,training
131324,222,Instrumental,Medium,training
131325,223,Instrumental,High,training
131326,211,Instrumental,High,validation
131327,266,Instrumental,High,training
131385,61,Experimental,Very Low,training
131410,364,Experimental,Very Low,training
131422,197,Hip-Hop,Low,validation
131425,178,Hip-Hop,Low,training
131436,96,Pop,Very Low,training
131439,92,Pop,Very Low,training
131444,61,Pop,Very Low,training
131446,85,Pop,Very Low,training
131448,99,Pop,Very Low,training
131449,96,Pop,Low,training
131451,101,Pop,Low,training
131452,109,Pop,Very Low,validation
131453,114,Pop,Low,training
131454,194,Pop,Medium,training
131476,220,Instrumental,Medium,training
131536,96,Rock,High,validation
131540,209,Experimental,Very Low,training
131552,131,Rock,Medium,training
131553,173,Rock,Medium,training
131554,118,Rock,Very High,training
131624,210,Experimental,Low,training
131656,291,Rock,High,training
131657,281,Rock,High,training
131658,240,Rock,High,validation
131764,202,Pop,Low,training
131767,253,Pop,Very Low,training
131770,288,Pop,Very Low,training
131771,184,Pop,Low,training
131772,254,Pop,Very Low,training
131773,215,Pop,High,training
131774,395,Pop,Medium,training
131787,302,Instrumental,Medium,training
131789,435,Instrumental,Medium,training
131791,373,Instrumental,Low,training
131792,276,Instrumental,Medium,training
131794,399,Instrumental,Medium,training
131795,341,Instrumental,Medium,validation
131796,290,Instrumental,Medium,training
131797,528,Instrumental,High,training
131837,412,Instrumental,High,training
131897,61,Folk,Very High,training
131899,88,Folk,Very High,validation
131900,95,Folk,Very High,training
131901,150,Folk,Very High,training
131902,118,Folk,Very High,training
131904,86,Folk,Very High,validation
131911,77,Instrumental,Very High,training
131912,193,Instrumental,Very High,training
131913,95,Instrumental,Very High,training
131917,131,Instrumental,Very High,training
131918,63,Instrumental,Very High,validation
131919,61,Instrumental,Very High,training
131922,123,Instrumental,Very High,training
131924,447,Instrumental,Very High,training
131925,97,Instrumental,Very High,training
131932,318,International,Very Low,training
131933,440,International,Low,training
131934,293,International,Very Low,training
131935,261,International,Low,training
131936,420,International,Low,validation
131938,245,International,Low,training
131939,338,International,Very Low,training
131940,230,International,Very Low,training
131941,186,International,Low,training
131942,268,International,High,training
131950,97,International,Very Low,training
131951,98,International,Very Low,training
131952,164,International,Very Low,training
131953,162,International,Very Low,training
131978,309,Rock,Medium,training
131979,254,Rock,Medium,training
131980,76,Instrumental,Low,training
131983,226,Instrumental,Medium,training
131984,211,Instrumental,Low,training
131985,190,Instrumental,Medium,training
131986,158,Instrumental,Medium,training
132019,203,Experimental,Low,training
132041,216,Folk,Very Low,training
132042,91,Folk,Very Low,validation
132045,149,Folk,Very Low,training
132117,289,Hip-Hop,Medium,training
132118,216,Hip-Hop,High,validation
132122,295,Pop,Very High,training
132134,203,Electronic,High,training
132138,142,Electronic,High,training
132139,209,International,Very Low,training
132140,185,International,Very Low,validation
132141,374,International,Very Low,training
132142,358,International,High,training
132171,142,Rock,High,training
132272,477,Experimental,Low,training
132310,180,Instrumental,Very High,training
132420,75,Electronic,Very High,training
132424,70,Experimental,Very Low,training
132436,133,Experimental,Low,training
132448,250,Electronic,Very High,training
132449,226,Folk,Very Low,training
132453,139,Folk,Very Low,training
132454,151,Folk,Very Low,training
132455,226,Folk,Very Low,training
132456,176,Folk,High,training
132561,135,Instrumental,Low,training
132566,578,Instrumental,Medium,training
132567,340,Instrumental,Medium,validation
132568,346,Instrumental,High,validation
132589,80,Experimental,Very Low,training
132675,132,Instrumental,Medium,training
132677,141,Instrumental,Low,validation
132678,204,Instrumental,High,training
132679,190,Instrumental,Medium,training
132773,254,Electronic,Very High,training
132774,213,Electronic,Very High,training
132775,274,Electronic,Very High,training
132778,181,Pop,Very Low,training
132779,182,Pop,Very Low,training
132781,110,Pop,Very Low,training
132784,176,Pop,Very Low,training
132786,191,Pop,Very Low,training
132787,125,Pop,Very Low,training
132788,179,Pop,Very Low,training
132789,77,Pop,Very Low,training
132790,182,Pop,Very Low,training
132791,185,Pop,Very Low,validation
132792,177,Pop,Low,training
132794,214,Pop,Low,training
132795,227,Pop,Medium,training
132914,227,Rock,Medium,training
132954,155,Hip-Hop,Low,training
132961,214,Hip-Hop,Low,training
132962,161,Hip-Hop,Low,training
132963,161,Hip-Hop,Medium,training
132964,188,Hip-Hop,High,training
133016,292,Electronic,Very High,training
133019,348,Electronic,High,training
133020,429,Electronic,High,training
133022,262,Electronic,High,training
133023,228,Electronic,High,training
133024,253,Electronic,High,training
133025,223,Electronic,Very High,training
133026,310,Electronic,Very High,training
133027,195,Electronic,Very High,training
133028,390,Electronic,Very High,training
133029,294,Electronic,Very High,training
133100,203,Instrumental,Very High,training
133102,87,Instrumental,Low,training
133272,421,Rock,Very High,training
133273,485,Rock,Very High,validation
133274,347,Rock,Medium,validation
133275,546,Rock,Medium,training
133276,582,Rock,High,training
133293,139,Experimental,High,training
133294,151,Experimental,Low,training
133333,250,Experimental,Low,training
133431,238,Instrumental,High,training
133432,157,Instrumental,High,validation
133433,131,Instrumental,High,training
133434,322,Instrumental,High,training
133435,228,Instrumental,High,training
133436,168,Instrumental,High,training
133437,219,Instrumental,High,training
133438,211,Instrumental,High,training
133439,159,Instrumental,High,training
133440,164,Instrumental,Very High,validation
133441,344,Instrumental,High,training
133442,166,Instrumental,Medium,validation
133443,262,Instrumental,Medium,training
133444,235,Instrumental,High,training
133445,250,Instrumental,High,training
133446,525,Instrumental,Medium,validation
133448,233,Instrumental,High,training
133449,192,Instrumental,Medium,training
133450,134,Instrumental,High,training
133451,185,Instrumental,Very High,training
133452,313,Instrumental,High,training
133454,239,Instrumental,High,training
133456,262,Instrumental,High,training
133457,167,Instrumental,Very High,training
133479,139,Rock,High,validation
133535,80,Instrumental,High,training
133537,125,Instrumental,Medium,training
133538,69,Instrumental,Medium,training
133544,94,Instrumental,High,training
133545,107,Instrumental,High,training
133546,62,Instrumental,High,training
133551,95,Instrumental,Very High,training
133553,159,Instrumental,High,training
133560,90,Instrumental,Very High,training
133561,127,Instrumental,Medium,training
133562,91,Instrumental,High,training
133563,208,Instrumental,High,training
133564,86,Instrumental,High,training
133567,93,Instrumental,Very High,training
133571,109,Instrumental,Very High,training
133572,60,Instrumental,Very High,training
133574,184,Instrumental,Very High,training
133576,80,Instrumental,Very High,validation
133579,150,Instrumental,Very High,training
133580,115,Instrumental,Very High,training
133632,273,Rock,High,training
133639,191,Folk,Very Low,training
133681,100,Instrumental,Medium,training
133731,310,Rock,Medium,training
133772,171,Rock,Medium,validation
133780,212,Folk,Low,training
133788,143,Folk,Low,training
133793,148,Folk,Very Low,training
133798,157,Folk,Very Low,training
133802,172,Folk,High,training
133803,129,Folk,Low,training
133833,178,Rock,Low,training
133836,213,International,Low,training
133837,136,International,Low,validation
133838,100,International,High,training
133916,135,Experimental,Low,training
133942,90,Instrumental,Low,training
133943,194,Instrumental,Low,training
133967,149,Instrumental,Very High,training
133969,230,Instrumental,Very High,training
133970,285,Instrumental,High,training
133971,206,Instrumental,Very High,training
133973,148,Instrumental,Very High,training
133974,138,Instrumental,Very High,training
133975,88,Instrumental,Very High,training
133976,176,Instrumental,Very High,training
133977,306,Instrumental,Very High,training
133978,178,Instrumental,Very High,training
134034,161,Rock,Medium,training
